x [m] 	y [m]
8.2051	1.2308
8.1923	1.2179
8.1795	1.2051
8.1667	1.1923
8.1538	1.1795
8.1410	1.1795
8.1282	1.1667
8.1154	1.1538
8.1026	1.1410
8.0897	1.1282
8.0769	1.1154
8.0641	1.1154
8.0513	1.1026
8.0385	1.0897
8.0256	1.0769
8.0128	1.0641
8.0000	1.0641
7.9872	1.0513
7.9744	1.0385
7.9615	1.0256
7.9487	1.0128
7.9359	1.0128
7.9231	1.0000
7.9103	0.9872
7.8974	0.9744
7.8846	0.9744
7.8718	0.9615
7.8590	0.9487
7.8462	0.9359
7.8333	0.9359
7.8205	0.9231
7.8077	0.9103
7.7949	0.8974
7.7820	0.8974
7.7692	0.8846
7.7564	0.8718
7.7436	0.8718
7.7308	0.8590
7.7179	0.8462
7.7051	0.8333
7.6923	0.8333
7.6795	0.8205
7.6667	0.8077
7.6538	0.8077
7.6410	0.7949
7.6282	0.7821
7.6154	0.7821
7.6026	0.7692
7.5897	0.7692
7.5769	0.7564
7.5641	0.7436
7.5513	0.7436
7.5385	0.7308
7.5256	0.7179
7.5128	0.7179
7.5000	0.7051
7.4872	0.6923
7.4744	0.6923
7.4615	0.6795
7.4487	0.6795
7.4359	0.6667
7.4231	0.6667
7.4103	0.6538
7.3974	0.6410
7.3846	0.6410
7.3718	0.6282
7.3590	0.6282
7.3462	0.6154
7.3333	0.6154
7.3205	0.6026
7.3077	0.6026
7.2949	0.5897
7.2820	0.5769
7.2692	0.5769
7.2564	0.5641
7.2436	0.5641
7.2308	0.5513
7.2179	0.5513
7.2051	0.5385
7.1923	0.5385
7.1795	0.5256
7.1667	0.5256
7.1538	0.5128
7.1410	0.5128
7.1282	0.5000
7.1154	0.5000
7.1026	0.5000
7.0897	0.4872
7.0769	0.4744
7.0641	0.4744
7.0513	0.4744
7.0385	0.4615
7.0256	0.4487
7.0128	0.4487
7.0000	0.4487
6.9872	0.4359
6.9744	0.4359
6.9615	0.4231
6.9487	0.4231
6.9359	0.4231
6.9231	0.4103
6.9103	0.4103
6.8974	0.3974
6.8846	0.3974
6.8718	0.3846
6.8590	0.3846
6.8462	0.3846
6.8333	0.3718
6.8205	0.3718
6.8077	0.3590
6.7949	0.3590
6.7820	0.3590
6.7692	0.3462
6.7564	0.3462
6.7436	0.3333
6.7308	0.3333
6.7179	0.3333
6.7051	0.3205
6.6923	0.3205
6.6795	0.3077
6.6667	0.3077
6.6538	0.3077
6.6410	0.2949
6.6282	0.2949
6.6154	0.2821
6.6026	0.2821
6.5897	0.2821
6.5769	0.2692
6.5641	0.2692
6.5513	0.2692
6.5385	0.2564
6.5256	0.2564
6.5128	0.2564
6.5000	0.2436
6.4872	0.2436
6.4744	0.2436
6.4615	0.2308
6.4487	0.2308
6.4359	0.2308
6.4231	0.2179
6.4103	0.2179
6.3974	0.2179
6.3846	0.2179
6.3718	0.2051
6.3590	0.2051
6.3462	0.2051
6.3333	0.1923
6.3205	0.1923
6.3077	0.1923
6.2949	0.1795
6.2820	0.1795
6.2692	0.1795
6.2564	0.1795
6.2436	0.1667
6.2308	0.1667
6.2179	0.1667
6.2051	0.1538
6.1923	0.1538
6.1795	0.1538
6.1667	0.1538
6.1538	0.1410
6.1410	0.1410
6.1282	0.1410
6.1154	0.1410
6.1026	0.1282
6.0897	0.1282
6.0769	0.1282
6.0641	0.1282
6.0513	0.1282
6.0385	0.1154
6.0256	0.1154
6.0128	0.1154
6.0000	0.1154
5.9872	0.1026
5.9744	0.1026
5.9615	0.1026
5.9487	0.1026
5.9359	0.1026
5.9231	0.0897
5.9103	0.0897
5.8974	0.0897
5.8846	0.0897
5.8718	0.0897
5.8590	0.0769
5.8462	0.0769
5.8333	0.0769
5.8205	0.0769
5.8077	0.0769
5.7949	0.0641
5.7821	0.0641
5.7692	0.0641
5.7564	0.0641
5.7436	0.0641
5.7308	0.0641
5.7179	0.0641
5.7051	0.0513
5.6923	0.0513
5.6795	0.0513
5.6667	0.0513
5.6538	0.0513
5.6410	0.0513
5.6282	0.0385
5.6154	0.0385
5.6026	0.0385
5.5897	0.0385
5.5769	0.0385
5.5641	0.0385
5.5513	0.0385
5.5385	0.0385
5.5256	0.0385
5.5128	0.0256
5.5000	0.0256
5.4872	0.0256
5.4744	0.0256
5.4615	0.0256
5.4487	0.0256
5.4359	0.0256
5.4231	0.0256
5.4103	0.0256
5.3974	0.0256
5.3846	0.0128
5.3718	0.0128
5.3590	0.0128
5.3462	0.0128
5.3333	0.0128
5.3205	0.0128
5.3077	0.0128
5.2949	0.0128
5.2821	0.0128
5.2692	0.0128
5.2564	0.0128
5.2436	0.0128
5.2308	0.0128
5.2179	0.0128
5.2051	0.0128
5.1923	0.0000
5.1795	0.0000
5.1667	0.0000
5.1538	0.0000
5.1410	0.0000
5.1282	0.0000
5.1154	0.0000
5.1026	0.0000
5.0897	0.0000
5.0769	0.0000
5.0641	0.0000
5.0513	0.0000
5.0385	0.0000
5.0256	0.0000
5.0128	0.0000
5.0000	0.0000
4.9872	0.0000
4.9744	0.0000
4.9615	0.0000
4.9487	0.0000
4.9359	0.0000
4.9231	0.0000
4.9103	0.0000
4.8974	0.0000
4.8846	0.0000
4.8718	0.0000
4.8590	0.0000
4.8462	0.0000
4.8333	0.0000
4.8205	0.0000
4.8077	0.0000
4.7949	0.0000
4.7821	0.0000
4.7692	0.0000
4.7564	0.0000
4.7436	0.0000
4.7308	0.0000
4.7179	0.0000
4.7051	0.0000
4.6923	0.0000
4.6795	0.0000
4.6667	0.0000
4.6538	0.0000
4.6410	0.0000
4.6282	0.0000
4.6154	0.0000
4.6026	0.0000
4.5897	0.0000
4.5769	0.0000
4.5641	0.0000
4.5513	0.0000
4.5385	0.0000
4.5256	0.0000
4.5128	0.0000
4.5000	0.0000
4.4872	0.0000
4.4744	0.0000
4.4615	0.0000
4.4487	0.0000
4.4359	0.0000
4.4231	0.0000
4.4103	0.0000
4.3974	0.0000
4.3846	0.0000
4.3718	0.0000
4.3590	0.0000
4.3462	0.0000
4.3333	0.0000
4.3205	0.0000
4.3077	0.0000
4.2949	0.0000
4.2821	0.0000
4.2692	0.0000
4.2564	0.0000
4.2436	0.0000
4.2308	0.0000
4.2179	0.0000
4.2051	0.0000
4.1923	0.0000
4.1795	0.0000
4.1667	0.0000
4.1538	0.0000
4.1410	0.0000
4.1282	0.0000
4.1154	0.0000
4.1026	0.0000
4.0897	0.0000
4.0769	0.0000
4.0641	0.0000
4.0513	0.0000
4.0385	0.0000
4.0256	0.0000
4.0128	0.0000
4.0000	0.0000
3.9872	0.0000
3.9744	0.0000
3.9615	0.0000
3.9487	0.0000
3.9359	0.0000
3.9231	0.0000
3.9103	0.0000
3.8974	0.0000
3.8846	0.0000
3.8718	0.0000
3.8590	0.0000
3.8462	0.0000
3.8333	0.0000
3.8205	0.0000
3.8077	0.0000
3.7949	0.0000
3.7821	0.0000
3.7692	0.0000
3.7564	0.0000
3.7436	0.0000
3.7308	0.0000
3.7179	0.0000
3.7051	0.0000
3.6923	0.0000
3.6795	0.0000
3.6667	0.0000
3.6538	0.0000
3.6410	0.0000
3.6282	0.0000
3.6154	0.0000
3.6026	0.0000
3.5897	0.0000
3.5769	0.0000
3.5641	0.0000
3.5513	0.0000
3.5385	0.0000
3.5256	0.0000
3.5128	0.0000
3.5000	0.0000
3.4872	0.0000
3.4744	0.0000
3.4615	0.0000
3.4487	0.0000
3.4359	0.0000
3.4231	0.0000
3.4103	0.0000
3.3974	0.0000
3.3846	0.0000
3.3718	0.0000
3.3590	0.0000
3.3462	0.0000
3.3333	0.0000
3.3205	0.0000
3.3077	0.0000
3.2949	0.0000
3.2821	0.0000
3.2692	0.0000
3.2564	0.0000
3.2436	0.0000
3.2308	0.0000
3.2179	0.0000
3.2051	0.0000
3.1923	0.0000
3.1795	0.0000
3.1667	0.0000
3.1538	0.0000
3.1410	0.0000
3.1282	0.0000
3.1154	0.0000
3.1026	0.0000
3.0897	0.0000
3.0769	0.0000
3.0641	0.0000
3.0513	0.0000
3.0385	0.0000
3.0256	0.0000
3.0128	0.0000
3.0000	0.0000
2.9872	0.0000
2.9744	0.0000
2.9615	0.0000
2.9487	0.0000
2.9359	0.0000
2.9231	0.0000
2.9103	0.0000
2.8974	0.0000
2.8846	0.0000
2.8718	0.0000
2.8590	0.0000
2.8462	0.0000
2.8333	0.0000
2.8205	0.0000
2.8077	0.0000
2.7949	0.0000
2.7821	0.0000
2.7692	0.0000
2.7564	0.0000
2.7436	0.0000
2.7308	0.0000
2.7179	0.0000
2.7051	0.0000
2.6923	0.0000
2.6795	0.0000
2.6667	0.0000
2.6538	0.0000
2.6410	0.0000
2.6282	0.0000
2.6154	0.0000
2.6026	0.0000
2.5897	0.0000
2.5769	0.0000
2.5641	0.0000
2.5513	0.0000
2.5385	0.0000
2.5256	0.0000
2.5128	0.0000
2.5000	0.0000
2.4872	0.0000
2.4744	0.0000
2.4615	0.0000
2.4487	0.0000
2.4359	0.0000
2.4231	0.0000
2.4103	0.0000
2.3974	0.0000
2.3846	0.0000
2.3718	0.0000
2.3590	0.0000
2.3462	0.0000
2.3333	0.0000
2.3205	0.0000
2.3077	0.0000
2.2949	0.0000
2.2821	0.0000
2.2692	0.0000
2.2564	0.0000
2.2436	0.0000
2.2308	0.0000
2.2179	0.0000
2.2051	0.0000
2.1923	0.0000
2.1795	0.0000
2.1667	0.0000
2.1538	0.0000
2.1410	0.0000
2.1282	0.0000
2.1154	0.0000
2.1026	0.0000
2.0897	0.0000
2.0769	0.0000
2.0641	0.0000
2.0513	0.0000
2.0385	0.0000
2.0256	0.0000
2.0128	0.0000
2.0000	0.0000
1.9872	0.0000
1.9744	0.0000
1.9615	0.0000
1.9487	0.0000
1.9359	0.0000
1.9231	0.0000
1.9103	0.0000
1.8974	0.0000
1.8846	0.0000
1.8718	0.0000
1.8590	0.0000
1.8462	0.0000
1.8333	0.0000
1.8205	0.0000
1.8077	0.0000
1.7949	0.0000
1.7821	0.0000
1.7692	0.0000
1.7564	0.0000
1.7436	0.0000
1.7308	0.0000
1.7179	0.0000
1.7051	0.0000
1.6923	0.0000
1.6795	0.0000
1.6667	0.0000
1.6538	0.0000
1.6410	0.0000
1.6282	0.0000
1.6154	0.0000
1.6026	0.0000
1.5897	0.0000
1.5769	0.0000
1.5641	0.0000
1.5513	0.0000
1.5385	0.0000
1.5256	0.0000
1.5128	0.0000
1.5000	0.0000
1.4872	0.0000
1.4744	0.0000
1.4615	0.0000
1.4487	0.0000
1.4359	0.0000
1.4231	0.0000
1.4103	0.0000
1.3974	0.0000
1.3846	0.0000
1.3718	0.0000
1.3590	0.0000
1.3462	0.0000
1.3333	0.0000
1.3205	0.0000
1.3077	0.0000
1.2949	0.0000
1.2821	0.0000
1.2692	0.0000
1.2564	0.0000
1.2436	0.0000
1.2308	0.0000
1.2179	0.0000
1.2051	0.0000
1.1923	0.0000
1.1795	0.0000
1.1667	0.0000
1.1538	0.0000
1.1410	0.0000
1.1282	0.0000
1.1154	0.0000
1.1026	0.0000
1.0897	0.0000
1.0769	0.0000
1.0641	0.0000
1.0513	0.0000
1.0385	0.0000
1.0256	0.0000
1.0128	0.0000
1.0000	0.0000
0.9872	0.0000
0.9744	0.0000
0.9615	0.0000
0.9487	0.0000
0.9359	0.0000
0.9231	0.0000
0.9103	0.0000
0.8974	0.0000
0.8846	0.0000
0.8718	0.0000
0.8590	0.0000
0.8462	0.0000
0.8333	0.0000
0.8205	0.0000
0.8077	0.0000
0.7949	0.0000
0.7821	0.0000
0.7692	0.0000
0.7564	0.0000
0.7436	0.0000
0.7308	0.0000
0.7179	0.0000
0.7051	0.0000
0.6923	0.0000
0.6795	0.0000
0.6667	0.0000
0.6538	0.0000
0.6410	0.0000
0.6282	0.0000
0.6154	0.0000
0.6026	0.0000
0.5897	0.0000
0.5769	0.0000
0.5641	0.0000
0.5513	0.0000
0.5385	0.0000
0.5256	0.0000
0.5128	0.0000
0.5000	0.0000
0.4872	0.0000
0.4744	0.0000
0.4615	0.0000
0.4487	0.0000
0.4359	0.0000
0.4231	0.0000
0.4103	0.0000
0.3974	0.0000
0.3846	0.0000
0.3718	0.0000
0.3590	0.0000
0.3462	0.0000
0.3333	0.0000
0.3205	0.0000
0.3077	0.0000
0.2949	0.0000
0.2821	0.0000
0.2692	0.0000
0.2564	0.0000
0.2436	0.0000
0.2308	0.0000
0.2179	0.0000
0.2051	0.0000
0.1923	0.0000
0.1795	0.0000
0.1667	0.0000
0.1538	0.0000
0.1410	0.0000
0.1282	0.0000
0.1154	0.0000
0.1026	0.0000
0.0897	0.0000
0.0769	0.0000
0.0641	0.0000
0.0513	0.0000
0.0385	0.0000
0.0256	0.0000
0.0128	0.0000
